Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Planning collision-free trajectories in time-varying environments: a two-level hierarchy","The Visual Computer","","3","5","10.1007/BF01914866","Kamal KantSteven W. Zucker","1988","http://link.springer.com/article/10.1007/BF01914866","Article"
"Verification of systolic array: An FP functional approach","Journal of Computer Science and Technology","","3","2","10.1007/BF02943335","Yongqiang Sun","1988","http://link.springer.com/article/10.1007/BF02943335","Article"
"Editorial","International Journal of Computer Vision","","1","4","10.1007/BF00133566","","1988","http://link.springer.com/article/10.1007/BF00133566","Article"
"Snakes: Active contour models","International Journal of Computer Vision","","1","4","10.1007/BF00133570","Michael KassAndrew WitkinDemetri Terzopoulos","1988","http://link.springer.com/article/10.1007/BF00133570","Article"
"Channeling knowledge: Expert Systems as communications media","AI & SOCIETY","","2","3","10.1007/BF01908544","Randall WhitakerOlov Östberg","1988","http://link.springer.com/article/10.1007/BF01908544","Article"
"List of participants","New Generation Computing","","6","2 - 3","10.1007/BF03037147","","1988","http://link.springer.com/article/10.1007/BF03037147","Article"
"GRADE: A software environment for machine translation","Computers and translation","","3","1","10.1007/BF02057968","Jun-ichi NakamuraJun-ichi TsujiiMakoto Nagao","1988","http://link.springer.com/article/10.1007/BF02057968","Article"
"Conference announcement","Computers and translation","","3","1","10.1007/BF02057972","","1988","http://link.springer.com/article/10.1007/BF02057972","Article"
"Publisher's announcement","Journal of Automated Reasoning","","4","3","10.1007/BF00244941","","1988","http://link.springer.com/article/10.1007/BF00244941","Article"
"Meta-level inference: Two applications","Journal of Automated Reasoning","","4","1","10.1007/BF00244511","Alan BundyLeon Sterling","1988","http://link.springer.com/article/10.1007/BF00244511","Article"
"Analysis of an algorithm for fast ray tracing using uniform space subdivision","The Visual Computer","","4","2","10.1007/BF01905559","John G. ClearyGeoff Wyvill","1988","http://link.springer.com/article/10.1007/BF01905559","Article"
"Queries and concept learning","Machine Learning","","2","4","10.1007/BF00116828","Dana Angluin","1988","http://link.springer.com/article/10.1007/BF00116828","Article"
"Finding the limbs and cusps of generalized cylinders","International Journal of Computer Vision","","1","3","10.1007/BF00127820","Jean PonceDavid Chelberg","1988","http://link.springer.com/article/10.1007/BF00127820","Article"
"A strict bound to the condition number of bordered positive definite matrices","Computing","","40","2","10.1007/BF02247946","E. SpedicatoW. Burmeister","1988","http://link.springer.com/article/10.1007/BF02247946","Article"
"Letters to the editor","The Visual Computer","","4","2","10.1007/BF01905563","Martin J. DürstIsaac D. Scherson","1988","http://link.springer.com/article/10.1007/BF01905563","Article"
"Events","The Visual Computer","","3","5","10.1007/BF01914868","","1988","http://link.springer.com/article/10.1007/BF01914868","Article"
"Extending the object-oriented paradigm for supporting complex objects","Journal of Computer Science and Technology","","3","2","10.1007/BF02943337","Qiming Chen","1988","http://link.springer.com/article/10.1007/BF02943337","Article"
"An expert system for robot transfer planning","Journal of Computer Science and Technology","","3","2","10.1007/BF02943341","Zixing Cai","1988","http://link.springer.com/article/10.1007/BF02943341","Article"
"Optical flow using spatiotemporal filters","International Journal of Computer Vision","","1","4","10.1007/BF00133568","David J. Heeger","1988","http://link.springer.com/article/10.1007/BF00133568","Article"
"Linear image features in stereopsis","International Journal of Computer Vision","","1","4","10.1007/BF00133572","Michael Kass","1988","http://link.springer.com/article/10.1007/BF00133572","Article"
"Computerised manufacturing and empirical knowledge","AI & SOCIETY","","2","3","10.1007/BF01908546","Fritz BöhleBrigitte Milkau","1988","http://link.springer.com/article/10.1007/BF01908546","Article"
"Computers — Utensils or epaulets? The application perspective revisited","AI & SOCIETY","","2","3","10.1007/BF01908550","Gro BjerknesTone Bratteteig","1988","http://link.springer.com/article/10.1007/BF01908550","Article"
